state1,state2,DOM_RTED,DOM_Levenshtein,DOM_contentHash,DOM_SIMHASH,VISUAL_BlockHash,VISUAL_PHash,VISUAL_Hyst,VISUAL_PDiff,VISUAL_SIFT,VISUAL_SSIM,TLSH_nativ,TLSH_hash2vec,Human
state50,state345,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state741,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state586,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state465,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state223,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state864,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state621,True,False,True,True,True,True,True,True,True,False,True,False,False
state50,state626,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state868,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state901,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state746,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state509,True,True,True,True,True,True,True,False,True,False,True,False,False
state50,state904,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state20,False,False,False,False,False,False,True,False,True,False,False,False,False
state50,state481,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state484,True,False,True,True,True,False,True,True,True,False,True,False,False
state50,state199,True,True,True,True,True,True,True,True,True,False,True,False,False
state50,state598,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state113,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state872,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state514,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state877,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state238,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state879,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state911,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state21,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state638,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state759,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state809,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state96,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state130,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state371,True,True,True,True,True,True,True,True,True,False,True,False,True
state50,state495,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state640,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state760,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state881,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state400,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state124,True,True,True,True,True,False,True,True,True,False,True,False,False
state50,state883,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state523,True,False,True,True,True,True,True,True,True,False,True,False,False
state50,state248,True,False,True,True,True,True,True,True,True,False,False,False,False
state50,state644,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state886,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state368,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state643,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state885,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state249,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state524,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state12,False,False,False,False,False,False,True,True,True,False,False,False,False
state50,state405,True,True,True,True,True,True,True,True,True,False,True,False,False
state50,state889,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state529,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state10,False,False,True,False,False,False,True,True,True,False,False,False,False
state50,state16,False,False,True,False,False,False,True,True,True,False,False,False,False
state50,state808,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state14,False,False,False,False,False,False,True,False,True,False,False,False,False
state50,state141,True,True,True,True,True,False,True,True,True,False,True,False,False
state50,state383,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state264,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state142,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state772,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state893,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state653,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state498,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state531,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state778,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state417,True,False,True,True,True,False,True,False,True,False,True,False,False
state50,state89,True,True,True,True,True,True,True,True,True,False,True,False,True
state50,state418,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state271,True,True,True,True,True,True,True,True,True,False,True,False,True
state50,state671,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state395,True,True,True,True,True,True,True,True,True,False,True,False,False
state50,state662,True,False,True,True,True,False,True,False,True,False,True,False,False
state50,state543,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state664,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state785,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state388,True,True,True,True,True,True,True,True,True,False,True,False,True
state50,state663,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state148,True,True,True,True,True,True,True,True,True,False,True,False,True
state50,state786,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state305,True,True,True,True,True,True,True,True,True,False,True,False,True
state50,state821,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state79,True,True,True,True,True,True,True,True,True,False,True,False,False
state50,state703,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state669,True,False,True,True,True,False,True,True,True,False,True,False,True
state50,state77,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state826,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state708,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state281,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state162,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state165,True,True,True,True,True,True,True,True,True,False,True,True,False
state50,state310,True,True,True,True,True,True,True,True,True,False,True,True,False
state50,state552,True,False,True,True,True,True,True,True,True,False,True,False,False
state50,state673,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state433,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state675,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state553,True,False,True,True,True,True,True,True,True,False,True,False,True
state50,state798,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state676,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state833,True,False,True,True,False,False,True,False,True,False,True,False,False
state50,state315,True,True,True,True,True,True,True,True,True,False,True,True,True
state50,state716,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state837,True,False,True,True,False,False,True,False,True,False,True,False,True
state50,state69,True,True,True,True,True,True,True,True,True,False,True,True,False
state6,state8,False,False,True,False,False,False,True,True,True,False,False,False,False
state6,state2,False,False,False,False,False,False,True,False,True,False,False,False,False
state6,state174,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state330,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state297,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state693,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state3,False,False,False,False,False,False,True,False,True,False,False,False,False
state6,state571,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state567,True,False,True,True,True,False,True,True,True,False,True,False,False
state6,state688,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state203,True,True,True,True,True,True,True,True,True,False,True,True,False
state6,state602,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state844,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state326,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state689,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state728,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state41,False,False,True,False,False,False,True,True,True,False,False,False,False
state6,index,False,False,False,False,False,False,True,False,True,False,False,False,False
state6,state184,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state210,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state452,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state573,True,False,True,True,True,True,True,True,True,False,True,False,False
state6,state179,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state850,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state215,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state732,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state852,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state612,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state733,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state614,True,False,True,True,True,False,True,True,True,False,True,False,False
state6,state194,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state230,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state101,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state466,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state345,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state741,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state586,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state465,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state223,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state864,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state621,True,False,True,True,True,True,True,True,True,False,True,False,False
state6,state626,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state868,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state901,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state746,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state509,True,True,True,True,True,True,True,False,True,False,True,False,False
state6,state904,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state20,False,False,False,False,False,False,True,False,True,False,False,False,False
state6,state481,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state484,True,False,True,True,True,False,True,True,True,False,True,False,False
state6,state199,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state598,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state113,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state872,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state514,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state877,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state238,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state879,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state911,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state21,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state638,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state759,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state809,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state96,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state130,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state371,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state495,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state640,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state760,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state881,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state400,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state124,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state883,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state523,True,False,True,True,True,True,True,True,True,False,True,False,False
state6,state248,True,False,True,True,True,True,True,True,True,False,False,False,False
state6,state644,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state886,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state368,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state643,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state885,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state249,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state524,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state12,False,False,False,False,False,False,True,True,True,False,False,False,False
state6,state405,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state889,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state529,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state10,False,False,True,False,False,False,True,True,True,False,False,False,False
state6,state16,False,False,True,False,False,False,True,True,True,False,False,False,False
state6,state808,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state14,False,False,False,False,False,False,True,False,True,False,False,False,False
state6,state141,True,True,True,True,True,False,True,True,True,False,True,False,False
state6,state383,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state264,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state142,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state772,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state893,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state653,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state498,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state531,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state778,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state417,True,False,True,True,True,False,True,False,True,False,True,False,False
state6,state89,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state418,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state271,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state671,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state395,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state662,True,False,True,True,True,False,True,False,True,False,True,False,False
state6,state543,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state664,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state785,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state388,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state663,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state148,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state786,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state305,True,True,True,True,True,True,True,True,True,False,True,False,True
state6,state821,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state79,True,True,True,True,True,True,True,True,True,False,True,False,False
state6,state703,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state669,True,False,True,True,True,False,True,True,True,False,True,False,True
state6,state77,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state826,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state708,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state281,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state162,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state165,True,True,True,True,True,True,True,True,True,False,True,True,False
state6,state310,True,True,True,True,True,True,True,True,True,False,True,True,False
state6,state552,True,False,True,True,True,True,True,True,True,False,True,False,False
state6,state673,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state433,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state675,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state553,True,False,True,True,True,True,True,True,True,False,True,False,True
state6,state798,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state676,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state833,True,False,True,True,False,False,True,False,True,False,True,False,False
state6,state315,True,True,True,True,True,True,True,True,True,False,True,True,True
state6,state716,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state837,True,False,True,True,False,False,True,False,True,False,True,False,True
state6,state69,True,True,True,True,True,True,True,True,True,False,True,True,False
state8,state2,False,False,False,False,False,False,True,False,True,False,False,False,False
state8,state174,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state330,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state297,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state693,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state3,False,False,False,True,False,False,True,False,True,False,False,False,False
state8,state571,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state567,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state688,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state203,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state602,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state844,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state326,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state689,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state728,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state41,False,True,True,True,True,True,True,True,True,False,True,False,False
state8,index,False,False,False,False,False,False,True,False,True,False,False,False,False
state8,state184,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state210,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state452,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state573,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state179,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state850,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state215,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state732,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state852,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state612,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state733,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state614,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state194,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state230,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state101,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state466,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state345,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state741,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state586,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state465,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state223,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state864,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state621,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state626,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state868,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state901,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state746,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state509,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state904,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state20,False,False,False,False,False,False,True,False,True,False,False,False,False
state8,state481,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state484,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state199,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state598,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state113,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state872,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state514,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state877,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state238,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state879,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state911,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state21,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state638,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state759,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state809,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state96,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state130,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state371,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state495,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state640,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state760,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state881,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state400,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state124,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state883,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state523,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state248,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state644,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state886,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state368,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state643,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state885,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state249,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state524,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state12,False,False,False,False,True,True,True,True,True,False,False,False,False
state8,state405,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state889,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state529,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state10,False,True,True,True,True,True,True,True,True,False,True,False,False
state8,state16,False,False,True,False,True,False,True,True,True,False,False,False,False
state8,state808,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state14,False,False,False,False,False,False,True,False,True,False,True,False,False
state8,state141,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state383,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state264,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state142,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state772,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state893,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state653,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state498,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state531,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state778,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state417,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state89,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state418,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state271,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state671,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state395,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state662,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state543,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state664,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state785,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state388,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state663,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state148,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state786,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state305,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state821,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state79,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state703,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state669,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state77,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state826,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state708,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state281,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state162,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state165,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state310,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state552,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state673,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state433,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state675,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state553,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state798,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state676,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state833,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state315,False,False,True,False,False,False,True,True,True,False,False,False,False
state8,state716,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state837,False,False,True,False,False,False,True,False,True,False,False,False,False
state8,state69,False,False,True,False,False,False,True,True,True,False,False,False,False
state2,state174,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state330,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state297,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state693,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state3,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state571,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state567,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state688,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state203,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state602,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state844,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state326,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state689,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state728,False,False,False,False,False,False,True,False,True,False,False,False,False
state2,state41,False,False,False,False,False,False,True,False,True,False,False,False,False
